401 	 Q0 	 FBIS3-18024          	 0       	 66.3055 	 RUN
432 	 Q0 	 FBIS4-24887          	 908     	 33.1359 	 RUN
432 	 Q0 	 FBIS3-20171          	 909     	 33.1346 	 RUN
432 	 Q0 	 FBIS4-21586          	 910     	 33.1346 	 RUN
432 	 Q0 	 FBIS4-36780          	 911     	 33.1311 	 RUN
432 	 Q0 	 FBIS4-3760           	 912     	 33.1224 	 RUN
432 	 Q0 	 FT922-7414           	 913     	 33.1221 	 RUN
432 	 Q0 	 FBIS3-13997          	 914     	 33.1094 	 RUN
432 	 Q0 	 LA041590-0039        	 915     	 33.1071 	 RUN
432 	 Q0 	 FR940104-2-00026     	 916     	 33.1002 	 RUN
432 	 Q0 	 FR940204-2-00048     	 917     	 33.1002 	 RUN
432 	 Q0 	 FR940620-0-00139     	 918     	 33.0978 	 RUN
432 	 Q0 	 FBIS4-1794           	 919     	 33.0924 	 RUN
432 	 Q0 	 LA042689-0088        	 920     	 33.0905 	 RUN
432 	 Q0 	 FBIS4-46720          	 921     	 33.0869 	 RUN
432 	 Q0 	 LA011789-0080        	 922     	 33.0788 	 RUN
432 	 Q0 	 LA082089-0005        	 923     	 33.0752 	 RUN
432 	 Q0 	 FBIS3-36272          	 924     	 33.0702 	 RUN
432 	 Q0 	 FT943-7157           	 925     	 33.0664 	 RUN
432 	 Q0 	 FBIS4-47747          	 926     	 33.0615 	 RUN
432 	 Q0 	 LA032089-0009        	 927     	 33.0590 	 RUN
432 	 Q0 	 FBIS3-26112          	 928     	 33.0574 	 RUN
432 	 Q0 	 FBIS3-9399           	 929     	 33.0559 	 RUN
432 	 Q0 	 FBIS3-22085          	 930     	 33.0559 	 RUN
432 	 Q0 	 FR940323-0-00083     	 931     	 33.0539 	 RUN
432 	 Q0 	 FR940323-1-00058     	 932     	 33.0539 	 RUN
432 	 Q0 	 FT932-17414          	 933     	 33.0482 	 RUN
432 	 Q0 	 FT911-3909           	 934     	 33.0479 	 RUN
432 	 Q0 	 LA010490-0058        	 935     	 33.0476 	 RUN
432 	 Q0 	 FR940314-2-00097     	 936     	 33.0375 	 RUN
432 	 Q0 	 FBIS3-3751           	 937     	 33.0364 	 RUN
432 	 Q0 	 FBIS4-29168          	 938     	 33.0303 	 RUN
432 	 Q0 	 FBIS3-61169          	 939     	 33.0245 	 RUN
432 	 Q0 	 FR940505-1-00114     	 940     	 33.0137 	 RUN
432 	 Q0 	 FT924-5157           	 941     	 33.0104 	 RUN
432 	 Q0 	 LA100989-0081        	 942     	 33.0066 	 RUN
432 	 Q0 	 FBIS4-65063          	 943     	 32.9877 	 RUN
432 	 Q0 	 FBIS4-12512          	 944     	 32.9763 	 RUN
432 	 Q0 	 FBIS3-6459           	 945     	 32.9750 	 RUN
432 	 Q0 	 FT911-3983           	 946     	 32.9714 	 RUN
432 	 Q0 	 LA091689-0057        	 947     	 32.9703 	 RUN
432 	 Q0 	 FT941-13811          	 948     	 32.9635 	 RUN
432 	 Q0 	 FBIS4-36088          	 949     	 32.9596 	 RUN
432 	 Q0 	 LA011890-0194        	 950     	 32.9549 	 RUN
432 	 Q0 	 FBIS3-21857          	 951     	 32.9503 	 RUN
432 	 Q0 	 FBIS4-26965          	 952     	 32.9453 	 RUN
432 	 Q0 	 LA050789-0065        	 953     	 32.9448 	 RUN
432 	 Q0 	 FBIS3-10291          	 954     	 32.9447 	 RUN
432 	 Q0 	 FBIS3-56182          	 955     	 32.9389 	 RUN
432 	 Q0 	 FR940317-0-00063     	 956     	 32.9353 	 RUN
432 	 Q0 	 LA121189-0110        	 957     	 32.9290 	 RUN
432 	 Q0 	 FR940216-2-00015     	 958     	 32.9286 	 RUN
432 	 Q0 	 FR940603-0-00035     	 959     	 32.9262 	 RUN
432 	 Q0 	 FBIS3-39296          	 960     	 32.9199 	 RUN
432 	 Q0 	 FBIS3-35329          	 961     	 32.9193 	 RUN
432 	 Q0 	 FBIS3-13560          	 962     	 32.9164 	 RUN
432 	 Q0 	 FBIS4-4482           	 963     	 32.9159 	 RUN
432 	 Q0 	 LA111689-0066        	 964     	 32.9122 	 RUN
432 	 Q0 	 LA032389-0007        	 965     	 32.9080 	 RUN
432 	 Q0 	 FBIS4-12513          	 966     	 32.8900 	 RUN
432 	 Q0 	 FR940831-2-00018     	 967     	 32.8816 	 RUN
432 	 Q0 	 FR940727-2-00133     	 968     	 32.8778 	 RUN
432 	 Q0 	 LA030890-0032        	 969     	 32.8750 	 RUN
432 	 Q0 	 LA080790-0077        	 970     	 32.8742 	 RUN
432 	 Q0 	 FR940504-1-00065     	 971     	 32.8728 	 RUN
432 	 Q0 	 FBIS4-11397          	 972     	 32.8626 	 RUN
432 	 Q0 	 FBIS4-22067          	 973     	 32.8626 	 RUN
432 	 Q0 	 FT922-10271          	 974     	 32.8618 	 RUN
432 	 Q0 	 FT924-7824           	 975     	 32.8567 	 RUN
432 	 Q0 	 FR940826-1-00041     	 976     	 32.8548 	 RUN
432 	 Q0 	 LA111490-0130        	 977     	 32.8433 	 RUN
432 	 Q0 	 FBIS3-45516          	 978     	 32.8411 	 RUN
432 	 Q0 	 FBIS4-48580          	 979     	 32.8325 	 RUN
432 	 Q0 	 FBIS3-22725          	 980     	 32.8288 	 RUN
432 	 Q0 	 FBIS3-25497          	 981     	 32.8288 	 RUN
432 	 Q0 	 FBIS3-40158          	 982     	 32.8277 	 RUN
432 	 Q0 	 FBIS3-23703          	 983     	 32.8244 	 RUN
432 	 Q0 	 FBIS4-9718           	 984     	 32.8218 	 RUN
432 	 Q0 	 LA080290-0035        	 985     	 32.8198 	 RUN
432 	 Q0 	 FBIS4-21147          	 986     	 32.8193 	 RUN
432 	 Q0 	 FBIS4-54287          	 987     	 32.8190 	 RUN
432 	 Q0 	 FBIS3-38635          	 988     	 32.8166 	 RUN
432 	 Q0 	 LA122389-0069        	 989     	 32.8148 	 RUN
432 	 Q0 	 FT942-16601          	 990     	 32.8141 	 RUN
432 	 Q0 	 FT924-15901          	 991     	 32.8118 	 RUN
432 	 Q0 	 FBIS4-8957           	 992     	 32.8053 	 RUN
432 	 Q0 	 FBIS4-21321          	 993     	 32.8053 	 RUN
432 	 Q0 	 LA020989-0139        	 994     	 32.8025 	 RUN
432 	 Q0 	 FR940513-2-00050     	 995     	 32.8024 	 RUN
432 	 Q0 	 FBIS4-13539          	 996     	 32.8018 	 RUN
432 	 Q0 	 LA050490-0045        	 997     	 32.8012 	 RUN
432 	 Q0 	 LA072690-0073        	 998     	 32.7984 	 RUN
432 	 Q0 	 FBIS4-49547          	 999     	 32.7984 	 RUN
433 	 Q0 	 LA062589-0049        	 0       	 60.0736 	 RUN
433 	 Q0 	 LA031989-0196        	 1       	 55.3298 	 RUN
433 	 Q0 	 LA080690-0141        	 2       	 54.4828 	 RUN
433 	 Q0 	 FT944-9935           	 3       	 51.0484 	 RUN
433 	 Q0 	 LA082890-0137        	 4       	 49.3377 	 RUN
433 	 Q0 	 FBIS4-8802           	 5       	 48.1007 	 RUN
433 	 Q0 	 LA051890-0032        	 6       	 48.0051 	 RUN
433 	 Q0 	 LA082690-0016        	 7       	 47.5910 	 RUN
433 	 Q0 	 LA102890-0125        	 8       	 47.2337 	 RUN
433 	 Q0 	 LA021490-0060        	 9       	 47.0387 	 RUN
433 	 Q0 	 FBIS3-39640          	 10      	 46.1708 	 RUN
433 	 Q0 	 FT943-10103          	 11      	 45.5562 	 RUN
433 	 Q0 	 LA050390-0119        	 12      	 44.7299 	 RUN
433 	 Q0 	 LA122590-0118        	 13      	 43.4827 	 RUN
433 	 Q0 	 FBIS4-65581          	 14      	 43.2290 	 RUN
433 	 Q0 	 LA030490-0195        	 15      	 43.0397 	 RUN
433 	 Q0 	 FT933-9607           	 16      	 42.9835 	 RUN
433 	 Q0 	 FBIS4-44073          	 17      	 42.9259 	 RUN
433 	 Q0 	 LA111590-0202        	 18      	 42.7974 	 RUN
433 	 Q0 	 FT924-9527           	 19      	 42.6787 	 RUN
433 	 Q0 	 FT923-12427          	 20      	 42.2533 	 RUN
433 	 Q0 	 LA070890-0223        	 21      	 42.2444 	 RUN
433 	 Q0 	 LA111190-0086        	 22      	 42.0777 	 RUN
433 	 Q0 	 LA080389-0101        	 23      	 41.7914 	 RUN
433 	 Q0 	 FT932-2172           	 24      	 41.7718 	 RUN
433 	 Q0 	 FT941-4064           	 25      	 41.7256 	 RUN
433 	 Q0 	 LA010490-0175        	 26      	 41.6252 	 RUN
433 	 Q0 	 LA101490-0196        	 27      	 41.4965 	 RUN
433 	 Q0 	 LA101890-0200        	 28      	 41.4965 	 RUN
433 	 Q0 	 FT922-7694           	 29      	 41.4943 	 RUN
433 	 Q0 	 FT931-15365          	 30      	 41.3839 	 RUN
433 	 Q0 	 FBIS4-65878          	 31      	 41.2898 	 RUN
433 	 Q0 	 LA101589-0022        	 32      	 41.2435 	 RUN
433 	 Q0 	 FBIS4-43852          	 33      	 41.1528 	 RUN
433 	 Q0 	 FT921-5991           	 34      	 41.1427 	 RUN
433 	 Q0 	 LA073190-0046        	 35      	 41.0042 	 RUN
433 	 Q0 	 LA011490-0030        	 36      	 40.8292 	 RUN
433 	 Q0 	 FBIS3-57884          	 37      	 40.8044 	 RUN
433 	 Q0 	 FBIS3-57930          	 38      	 40.5327 	 RUN
433 	 Q0 	 LA061790-0124        	 39      	 40.5173 	 RUN
433 	 Q0 	 LA101389-0041        	 40      	 40.4795 	 RUN
433 	 Q0 	 LA060489-0086        	 41      	 40.3712 	 RUN
433 	 Q0 	 LA093090-0064        	 42      	 40.3318 	 RUN
433 	 Q0 	 LA033090-0134        	 43      	 40.3103 	 RUN
433 	 Q0 	 LA080389-0191        	 44      	 40.0989 	 RUN
433 	 Q0 	 FBIS3-58580          	 45      	 40.0534 	 RUN
433 	 Q0 	 FT932-14617          	 46      	 39.9707 	 RUN
433 	 Q0 	 LA051190-0173        	 47      	 39.9235 	 RUN
433 	 Q0 	 LA101890-0092        	 48      	 39.7667 	 RUN
433 	 Q0 	 LA101190-0041        	 49      	 39.5063 	 RUN
433 	 Q0 	 LA090290-0150        	 50      	 39.4205 	 RUN
433 	 Q0 	 FT924-13744          	 51      	 39.3699 	 RUN
433 	 Q0 	 FT932-13276          	 52      	 39.3482 	 RUN
433 	 Q0 	 LA051189-0154        	 53      	 39.3478 	 RUN
433 	 Q0 	 LA040190-0022        	 54      	 39.0979 	 RUN
433 	 Q0 	 FBIS3-20227          	 55      	 39.0619 	 RUN
433 	 Q0 	 LA102190-0029        	 56      	 38.9524 	 RUN
433 	 Q0 	 LA121289-0031        	 57      	 38.8888 	 RUN
433 	 Q0 	 FT911-3398           	 58      	 38.8039 	 RUN
433 	 Q0 	 LA121390-0036        	 59      	 38.7200 	 RUN
433 	 Q0 	 FBIS4-19277          	 60      	 38.6069 	 RUN
433 	 Q0 	 LA011590-0031        	 61      	 38.5676 	 RUN
433 	 Q0 	 FT924-386            	 62      	 38.5171 	 RUN
433 	 Q0 	 LA050889-0033        	 63      	 38.4370 	 RUN
433 	 Q0 	 FT943-12594          	 64      	 38.3149 	 RUN
433 	 Q0 	 LA011589-0064        	 65      	 38.2979 	 RUN
433 	 Q0 	 LA020490-0003        	 66      	 38.0103 	 RUN
433 	 Q0 	 FT944-17288          	 67      	 37.9903 	 RUN
433 	 Q0 	 LA100889-0003        	 68      	 37.9509 	 RUN
433 	 Q0 	 FT921-4714           	 69      	 37.8943 	 RUN
433 	 Q0 	 FBIS3-46908          	 70      	 37.8543 	 RUN
433 	 Q0 	 FBIS3-13963          	 71      	 37.7900 	 RUN
433 	 Q0 	 FT922-7693           	 72      	 37.7880 	 RUN
433 	 Q0 	 LA061289-0092        	 73      	 37.6564 	 RUN
433 	 Q0 	 FT933-3941           	 74      	 37.6498 	 RUN
433 	 Q0 	 FBIS3-38905          	 75      	 37.5927 	 RUN
433 	 Q0 	 FT922-10099          	 76      	 37.2998 	 RUN
433 	 Q0 	 LA091089-0071        	 77      	 37.1716 	 RUN
433 	 Q0 	 FT944-9941           	 78      	 37.0478 	 RUN
433 	 Q0 	 LA061289-0078        	 79      	 37.0074 	 RUN
433 	 Q0 	 FBIS4-43856          	 80      	 36.8778 	 RUN
433 	 Q0 	 LA091890-0143        	 81      	 36.8574 	 RUN
433 	 Q0 	 FT922-5242           	 82      	 36.8189 	 RUN
433 	 Q0 	 FT922-4180           	 83      	 36.6279 	 RUN
433 	 Q0 	 FT922-12402          	 84      	 36.3492 	 RUN
433 	 Q0 	 FT924-14023          	 85      	 36.3445 	 RUN
433 	 Q0 	 LA120789-0179        	 86      	 36.3203 	 RUN
433 	 Q0 	 LA091089-0162        	 87      	 36.2564 	 RUN
433 	 Q0 	 LA022089-0038        	 88      	 36.1593 	 RUN
433 	 Q0 	 FT923-3190           	 89      	 36.1234 	 RUN
433 	 Q0 	 LA040289-0170        	 90      	 35.9924 	 RUN
433 	 Q0 	 FT932-1569           	 91      	 35.9502 	 RUN
433 	 Q0 	 LA102190-0036        	 92      	 35.8874 	 RUN
433 	 Q0 	 FBIS3-40287          	 93      	 35.6714 	 RUN
433 	 Q0 	 FT944-17836          	 94      	 35.5858 	 RUN
433 	 Q0 	 FT934-5755           	 95      	 35.4899 	 RUN
433 	 Q0 	 LA052790-0230        	 96      	 35.4428 	 RUN
433 	 Q0 	 LA020890-0221        	 97      	 35.3120 	 RUN
433 	 Q0 	 LA071290-0056        	 98      	 35.2642 	 RUN
433 	 Q0 	 FT932-15098          	 99      	 35.2557 	 RUN
433 	 Q0 	 LA080990-0067        	 100     	 35.1268 	 RUN
433 	 Q0 	 LA122190-0021        	 101     	 35.0997 	 RUN
433 	 Q0 	 FT942-9451           	 102     	 35.0643 	 RUN
433 	 Q0 	 FBIS4-47603          	 103     	 34.9705 	 RUN
433 	 Q0 	 LA071189-0107        	 104     	 34.9241 	 RUN
433 	 Q0 	 LA092889-0060        	 105     	 34.9229 	 RUN
433 	 Q0 	 FT933-15813          	 106     	 34.9079 	 RUN
433 	 Q0 	 FR940628-2-00081     	 107     	 34.9032 	 RUN
433 	 Q0 	 LA101190-0048        	 108     	 34.8227 	 RUN
433 	 Q0 	 FT932-17068          	 109     	 34.7855 	 RUN
433 	 Q0 	 LA100990-0018        	 110     	 34.7657 	 RUN
433 	 Q0 	 LA042290-0228        	 111     	 34.7474 	 RUN
433 	 Q0 	 LA123189-0053        	 112     	 34.6759 	 RUN
433 	 Q0 	 FT924-9348           	 113     	 34.6614 	 RUN
433 	 Q0 	 LA101490-0190        	 114     	 34.6603 	 RUN
433 	 Q0 	 LA101289-0087        	 115     	 34.6203 	 RUN
433 	 Q0 	 LA050290-0019        	 116     	 34.5970 	 RUN
433 	 Q0 	 LA031189-0086        	 117     	 34.5222 	 RUN
433 	 Q0 	 FT923-3325           	 118     	 34.4342 	 RUN
433 	 Q0 	 LA081490-0097        	 119     	 34.4151 	 RUN
433 	 Q0 	 LA050190-0050        	 120     	 34.4121 	 RUN
433 	 Q0 	 LA021289-0095        	 121     	 34.4053 	 RUN
433 	 Q0 	 FT911-3729           	 122     	 34.3867 	 RUN
433 	 Q0 	 LA031490-0145        	 123     	 34.3489 	 RUN
433 	 Q0 	 LA012390-0073        	 124     	 34.2121 	 RUN
433 	 Q0 	 LA072990-0149        	 125     	 34.2043 	 RUN
433 	 Q0 	 FBIS3-58008          	 126     	 34.1910 	 RUN
433 	 Q0 	 FBIS3-58038          	 127     	 34.1910 	 RUN
433 	 Q0 	 LA032489-0022        	 128     	 34.1079 	 RUN
433 	 Q0 	 FT923-8852           	 129     	 34.0965 	 RUN
433 	 Q0 	 FBIS3-58269          	 130     	 34.0729 	 RUN
433 	 Q0 	 FT943-12894          	 131     	 34.0673 	 RUN
433 	 Q0 	 LA092390-0181        	 132     	 33.9353 	 RUN
433 	 Q0 	 FT922-7713           	 133     	 33.9222 	 RUN
433 	 Q0 	 FT924-65             	 134     	 33.8817 	 RUN
433 	 Q0 	 FT944-15907          	 135     	 33.8758 	 RUN
433 	 Q0 	 FBIS3-54460          	 136     	 33.7760 	 RUN
433 	 Q0 	 LA061090-0117        	 137     	 33.6997 	 RUN
433 	 Q0 	 FT944-5310           	 138     	 33.6501 	 RUN
433 	 Q0 	 FT941-16311          	 139     	 33.6465 	 RUN
433 	 Q0 	 FT934-12938          	 140     	 33.6441 	 RUN
433 	 Q0 	 FT923-6599           	 141     	 33.5929 	 RUN
433 	 Q0 	 FT944-44             	 142     	 33.5553 	 RUN
433 	 Q0 	 LA061189-0039        	 143     	 33.5122 	 RUN
433 	 Q0 	 FT923-11138          	 144     	 33.5022 	 RUN
433 	 Q0 	 LA050690-0140        	 145     	 33.4701 	 RUN
433 	 Q0 	 FBIS3-40283          	 146     	 33.4542 	 RUN
433 	 Q0 	 LA061789-0114        	 147     	 33.4390 	 RUN
433 	 Q0 	 LA022389-0090        	 148     	 33.4287 	 RUN
433 	 Q0 	 FT942-4011           	 149     	 33.4197 	 RUN
433 	 Q0 	 FT932-3310           	 150     	 33.3953 	 RUN
433 	 Q0 	 FT911-484            	 151     	 33.3811 	 RUN
433 	 Q0 	 FT944-14609          	 152     	 33.3764 	 RUN
433 	 Q0 	 FT921-5987           	 153     	 33.3616 	 RUN
433 	 Q0 	 FT931-8057           	 154     	 33.3454 	 RUN
433 	 Q0 	 FT934-14373          	 155     	 33.2936 	 RUN
433 	 Q0 	 FT943-2522           	 156     	 33.2682 	 RUN
433 	 Q0 	 LA040889-0081        	 157     	 33.2498 	 RUN
433 	 Q0 	 LA020890-0223        	 158     	 33.2007 	 RUN
433 	 Q0 	 LA050390-0058        	 159     	 33.1740 	 RUN
433 	 Q0 	 LA122689-0116        	 160     	 33.1195 	 RUN
433 	 Q0 	 FT924-12944          	 161     	 33.0544 	 RUN
433 	 Q0 	 LA122589-0058        	 162     	 33.0138 	 RUN
433 	 Q0 	 FT942-13611          	 163     	 32.8602 	 RUN
433 	 Q0 	 LA111190-0041        	 164     	 32.8531 	 RUN
433 	 Q0 	 LA040289-0164        	 165     	 32.8338 	 RUN
433 	 Q0 	 FT931-4388           	 166     	 32.8214 	 RUN
433 	 Q0 	 LA123189-0001        	 167     	 32.7888 	 RUN
433 	 Q0 	 LA121789-0101        	 168     	 32.6385 	 RUN
433 	 Q0 	 LA071689-0216        	 169     	 32.6135 	 RUN
433 	 Q0 	 LA040289-0173        	 170     	 32.6070 	 RUN
433 	 Q0 	 FT941-6932           	 171     	 32.5764 	 RUN
433 	 Q0 	 LA011089-0052        	 172     	 32.5199 	 RUN
433 	 Q0 	 FT932-8946           	 173     	 32.4461 	 RUN
433 	 Q0 	 LA040989-0086        	 174     	 32.4298 	 RUN
433 	 Q0 	 FBIS3-50947          	 175     	 32.3417 	 RUN
433 	 Q0 	 FR940613-0-00044     	 176     	 32.2583 	 RUN
433 	 Q0 	 LA011890-0159        	 177     	 32.2441 	 RUN
433 	 Q0 	 FT932-14443          	 178     	 32.1021 	 RUN
433 	 Q0 	 LA052589-0001        	 179     	 32.0015 	 RUN
433 	 Q0 	 FT932-12959          	 180     	 31.9947 	 RUN
433 	 Q0 	 FT944-14430          	 181     	 31.9208 	 RUN
433 	 Q0 	 FT943-5308           	 182     	 31.8851 	 RUN
433 	 Q0 	 FT934-2621           	 183     	 31.8533 	 RUN
433 	 Q0 	 FBIS4-66766          	 184     	 31.8417 	 RUN
433 	 Q0 	 LA020589-0189        	 185     	 31.7252 	 RUN
433 	 Q0 	 FT941-14482          	 186     	 31.7109 	 RUN
433 	 Q0 	 FT921-3345           	 187     	 31.7026 	 RUN
433 	 Q0 	 FT944-17269          	 188     	 31.6980 	 RUN
433 	 Q0 	 LA080290-0158        	 189     	 31.6010 	 RUN
433 	 Q0 	 FBIS3-38313          	 190     	 31.5496 	 RUN
433 	 Q0 	 FT924-1375           	 191     	 31.5471 	 RUN
433 	 Q0 	 FT922-10275          	 192     	 31.5354 	 RUN
433 	 Q0 	 FT944-14405          	 193     	 31.5353 	 RUN
433 	 Q0 	 FBIS4-64721          	 194     	 31.5119 	 RUN
433 	 Q0 	 LA041190-0175        	 195     	 31.4930 	 RUN
433 	 Q0 	 FBIS3-26959          	 196     	 31.4517 	 RUN
433 	 Q0 	 LA031989-0195        	 197     	 31.4414 	 RUN
433 	 Q0 	 FT922-6424           	 198     	 31.4382 	 RUN
433 	 Q0 	 FT941-17082          	 199     	 31.4108 	 RUN
433 	 Q0 	 LA022889-0054        	 200     	 31.3874 	 RUN
433 	 Q0 	 LA050690-0099        	 201     	 31.3586 	 RUN
433 	 Q0 	 FBIS4-11710          	 202     	 31.3552 	 RUN
433 	 Q0 	 LA101090-0026        	 203     	 31.2848 	 RUN
433 	 Q0 	 LA040190-0193        	 204     	 31.2784 	 RUN
433 	 Q0 	 LA011989-0101        	 205     	 31.2503 	 RUN
433 	 Q0 	 FT944-16206          	 206     	 31.1788 	 RUN
433 	 Q0 	 LA011490-0207        	 207     	 31.1424 	 RUN
433 	 Q0 	 FT931-12095          	 208     	 31.1348 	 RUN
433 	 Q0 	 FT924-14218          	 209     	 31.0477 	 RUN
433 	 Q0 	 LA071690-0018        	 210     	 31.0395 	 RUN
433 	 Q0 	 FT924-394            	 211     	 31.0241 	 RUN
433 	 Q0 	 LA040189-0114        	 212     	 31.0185 	 RUN
433 	 Q0 	 FBIS4-54701          	 213     	 31.0032 	 RUN
433 	 Q0 	 LA050590-0110        	 214     	 31.0020 	 RUN
433 	 Q0 	 LA081590-0166        	 215     	 30.9943 	 RUN
433 	 Q0 	 FBIS4-21             	 216     	 30.9834 	 RUN
433 	 Q0 	 LA112489-0034        	 217     	 30.9788 	 RUN
433 	 Q0 	 FBIS3-45379          	 218     	 30.9675 	 RUN
433 	 Q0 	 FBIS4-8379           	 219     	 30.9540 	 RUN
433 	 Q0 	 FBIS3-50033          	 220     	 30.9468 	 RUN
433 	 Q0 	 FT923-3820           	 221     	 30.8808 	 RUN
433 	 Q0 	 FT944-6941           	 222     	 30.8729 	 RUN
433 	 Q0 	 FT941-5025           	 223     	 30.8655 	 RUN
433 	 Q0 	 FBIS4-44130          	 224     	 30.8508 	 RUN
433 	 Q0 	 LA030890-0130        	 225     	 30.7591 	 RUN
433 	 Q0 	 FT933-7335           	 226     	 30.6687 	 RUN
433 	 Q0 	 FT931-1928           	 227     	 30.6563 	 RUN
433 	 Q0 	 FT934-15704          	 228     	 30.6224 	 RUN
433 	 Q0 	 LA012890-0190        	 229     	 30.5880 	 RUN
433 	 Q0 	 FT922-7684           	 230     	 30.5853 	 RUN
433 	 Q0 	 LA080690-0051        	 231     	 30.5121 	 RUN
433 	 Q0 	 FT941-2555           	 232     	 30.4881 	 RUN
433 	 Q0 	 FT921-12579          	 233     	 30.4476 	 RUN
433 	 Q0 	 LA072690-0099        	 234     	 30.4299 	 RUN
433 	 Q0 	 FT921-14443          	 235     	 30.4240 	 RUN
433 	 Q0 	 LA060590-0153        	 236     	 30.4093 	 RUN
433 	 Q0 	 LA081289-0072        	 237     	 30.3938 	 RUN
433 	 Q0 	 LA070890-0120        	 238     	 30.3928 	 RUN
433 	 Q0 	 FBIS4-18692          	 239     	 30.3870 	 RUN
433 	 Q0 	 FT932-14567          	 240     	 30.3828 	 RUN
433 	 Q0 	 LA082490-0022        	 241     	 30.3557 	 RUN
433 	 Q0 	 LA061890-0060        	 242     	 30.3416 	 RUN
433 	 Q0 	 FBIS3-18170          	 243     	 30.3335 	 RUN
433 	 Q0 	 LA080389-0059        	 244     	 30.3094 	 RUN
433 	 Q0 	 LA031889-0111        	 245     	 30.2966 	 RUN
433 	 Q0 	 LA072089-0030        	 246     	 30.2880 	 RUN
433 	 Q0 	 LA120690-0066        	 247     	 30.2508 	 RUN
433 	 Q0 	 LA082490-0034        	 248     	 30.2167 	 RUN
433 	 Q0 	 LA102789-0033        	 249     	 30.2061 	 RUN
433 	 Q0 	 FBIS3-9501           	 250     	 30.1656 	 RUN
433 	 Q0 	 FBIS3-9588           	 251     	 30.1656 	 RUN
433 	 Q0 	 FBIS4-5175           	 252     	 30.1543 	 RUN
433 	 Q0 	 LA050490-0082        	 253     	 30.1180 	 RUN
433 	 Q0 	 LA050789-0213        	 254     	 30.0500 	 RUN
433 	 Q0 	 LA062090-0013        	 255     	 30.0407 	 RUN
433 	 Q0 	 FBIS3-27218          	 256     	 30.0194 	 RUN
433 	 Q0 	 LA051889-0183        	 257     	 30.0144 	 RUN
433 	 Q0 	 LA041290-0116        	 258     	 29.9974 	 RUN
433 	 Q0 	 FBIS3-2069           	 259     	 29.9916 	 RUN
433 	 Q0 	 LA072389-0172        	 260     	 29.9796 	 RUN
433 	 Q0 	 FT943-15832          	 261     	 29.9715 	 RUN
433 	 Q0 	 FBIS4-8933           	 262     	 29.8911 	 RUN
433 	 Q0 	 LA041590-0126        	 263     	 29.8794 	 RUN
433 	 Q0 	 LA041289-0032        	 264     	 29.8570 	 RUN
433 	 Q0 	 FBIS4-43418          	 265     	 29.8531 	 RUN
433 	 Q0 	 FT944-14426          	 266     	 29.8524 	 RUN
433 	 Q0 	 FBIS3-19070          	 267     	 29.8259 	 RUN
433 	 Q0 	 LA122190-0042        	 268     	 29.8150 	 RUN
433 	 Q0 	 FT932-16850          	 269     	 29.7799 	 RUN
433 	 Q0 	 FBIS4-55618          	 270     	 29.7706 	 RUN
433 	 Q0 	 FBIS4-42558          	 271     	 29.7558 	 RUN
433 	 Q0 	 FBIS3-58572          	 272     	 29.7481 	 RUN
433 	 Q0 	 FT933-13971          	 273     	 29.7126 	 RUN
433 	 Q0 	 FT931-5224           	 274     	 29.7100 	 RUN
433 	 Q0 	 LA022590-0188        	 275     	 29.7016 	 RUN
433 	 Q0 	 LA021990-0089        	 276     	 29.6726 	 RUN
433 	 Q0 	 LA011589-0005        	 277     	 29.6553 	 RUN
433 	 Q0 	 LA111290-0003        	 278     	 29.6419 	 RUN
433 	 Q0 	 FBIS4-65132          	 279     	 29.6348 	 RUN
433 	 Q0 	 FT944-43             	 280     	 29.6210 	 RUN
433 	 Q0 	 FT941-5551           	 281     	 29.6116 	 RUN
433 	 Q0 	 LA061189-0079        	 282     	 29.6023 	 RUN
433 	 Q0 	 LA020589-0193        	 283     	 29.5736 	 RUN
433 	 Q0 	 LA092489-0079        	 284     	 29.5541 	 RUN
433 	 Q0 	 FR940127-0-00003     	 285     	 29.5440 	 RUN
433 	 Q0 	 LA090290-0151        	 286     	 29.5327 	 RUN
433 	 Q0 	 FBIS3-31685          	 287     	 29.5254 	 RUN
433 	 Q0 	 FR940928-2-00068     	 288     	 29.4890 	 RUN
433 	 Q0 	 LA072190-0001        	 289     	 29.4772 	 RUN
433 	 Q0 	 FT941-9716           	 290     	 29.4735 	 RUN
433 	 Q0 	 FBIS4-19677          	 291     	 29.4716 	 RUN
433 	 Q0 	 LA101489-0041        	 292     	 29.4666 	 RUN
433 	 Q0 	 FT944-2990           	 293     	 29.4451 	 RUN
433 	 Q0 	 FT932-543            	 294     	 29.4353 	 RUN
433 	 Q0 	 LA060489-0170        	 295     	 29.3887 	 RUN
433 	 Q0 	 FT933-7342           	 296     	 29.3778 	 RUN
433 	 Q0 	 FT943-7775           	 297     	 29.3500 	 RUN
433 	 Q0 	 LA092090-0081        	 298     	 29.3191 	 RUN
433 	 Q0 	 LA071689-0160        	 299     	 29.3117 	 RUN
433 	 Q0 	 FT941-5485           	 300     	 29.3096 	 RUN
433 	 Q0 	 LA072689-0129        	 301     	 29.2823 	 RUN
433 	 Q0 	 LA123189-0058        	 302     	 29.2816 	 RUN
433 	 Q0 	 FT933-5627           	 303     	 29.2532 	 RUN
433 	 Q0 	 FBIS4-30934          	 304     	 29.2367 	 RUN
433 	 Q0 	 FBIS3-58565          	 305     	 29.2344 	 RUN
