301 	 Q0 	 FBIS3-9399           	 0       	 86.1197 	 RUN
301 	 Q0 	 FBIS4-35380          	 770     	 47.9706 	 RUN
301 	 Q0 	 FR940202-2-00179     	 771     	 47.9467 	 RUN
301 	 Q0 	 FR940819-0-00036     	 772     	 47.9274 	 RUN
301 	 Q0 	 FBIS3-15586          	 773     	 47.9202 	 RUN
301 	 Q0 	 FBIS4-1141           	 774     	 47.9198 	 RUN
301 	 Q0 	 FBIS3-50527          	 775     	 47.9169 	 RUN
301 	 Q0 	 FBIS3-55440          	 776     	 47.9048 	 RUN
301 	 Q0 	 FR941104-1-00046     	 777     	 47.8791 	 RUN
301 	 Q0 	 FBIS4-22307          	 778     	 47.8742 	 RUN
301 	 Q0 	 FR940804-0-00127     	 779     	 47.8730 	 RUN
301 	 Q0 	 FR940303-1-00022     	 780     	 47.8730 	 RUN
301 	 Q0 	 FR940928-2-00090     	 781     	 47.8718 	 RUN
301 	 Q0 	 FT942-11572          	 782     	 47.8655 	 RUN
301 	 Q0 	 LA021289-0192        	 783     	 47.8402 	 RUN
301 	 Q0 	 LA050390-0025        	 784     	 47.8215 	 RUN
301 	 Q0 	 FBIS4-20223          	 785     	 47.8084 	 RUN
301 	 Q0 	 FBIS4-64917          	 786     	 47.8047 	 RUN
301 	 Q0 	 FBIS3-40553          	 787     	 47.8039 	 RUN
301 	 Q0 	 FBIS3-21473          	 788     	 47.7911 	 RUN
301 	 Q0 	 FBIS4-22021          	 789     	 47.7868 	 RUN
301 	 Q0 	 FR940727-2-00007     	 790     	 47.7689 	 RUN
301 	 Q0 	 FBIS4-22989          	 791     	 47.7670 	 RUN
301 	 Q0 	 FR941205-2-00024     	 792     	 47.7518 	 RUN
301 	 Q0 	 FBIS4-9515           	 793     	 47.7451 	 RUN
301 	 Q0 	 FBIS3-17648          	 794     	 47.7140 	 RUN
301 	 Q0 	 FBIS3-20997          	 795     	 47.7089 	 RUN
301 	 Q0 	 FBIS3-28311          	 796     	 47.7047 	 RUN
301 	 Q0 	 LA012190-0060        	 797     	 47.7015 	 RUN
301 	 Q0 	 FBIS3-16134          	 798     	 47.6886 	 RUN
301 	 Q0 	 FBIS3-42829          	 799     	 47.6860 	 RUN
301 	 Q0 	 FBIS4-64000          	 800     	 47.6772 	 RUN
301 	 Q0 	 LA022689-0075        	 801     	 47.6761 	 RUN
301 	 Q0 	 FBIS4-22209          	 802     	 47.6746 	 RUN
301 	 Q0 	 FBIS4-34482          	 803     	 47.6691 	 RUN
301 	 Q0 	 LA102590-0193        	 804     	 47.6669 	 RUN
301 	 Q0 	 FBIS4-67206          	 805     	 47.6636 	 RUN
301 	 Q0 	 FBIS4-52928          	 806     	 47.6636 	 RUN
301 	 Q0 	 FBIS4-53138          	 807     	 47.6636 	 RUN
301 	 Q0 	 FBIS3-23986          	 808     	 47.6571 	 RUN
301 	 Q0 	 FBIS3-42985          	 809     	 47.6540 	 RUN
301 	 Q0 	 FBIS3-43023          	 810     	 47.6540 	 RUN
301 	 Q0 	 FBIS3-59293          	 811     	 47.6393 	 RUN
301 	 Q0 	 FBIS3-60059          	 812     	 47.6359 	 RUN
301 	 Q0 	 LA011589-0141        	 813     	 47.6287 	 RUN
301 	 Q0 	 FR940516-2-00051     	 814     	 47.6220 	 RUN
301 	 Q0 	 FBIS3-42497          	 815     	 47.6177 	 RUN
301 	 Q0 	 FBIS3-20441          	 816     	 47.6173 	 RUN
301 	 Q0 	 FBIS3-22547          	 817     	 47.6131 	 RUN
301 	 Q0 	 FR941213-0-00084     	 818     	 47.6130 	 RUN
301 	 Q0 	 FBIS4-41215          	 819     	 47.6111 	 RUN
301 	 Q0 	 FBIS3-57998          	 820     	 47.6010 	 RUN
301 	 Q0 	 FR940317-2-00056     	 821     	 47.5969 	 RUN
301 	 Q0 	 FBIS3-41105          	 822     	 47.5898 	 RUN
301 	 Q0 	 FBIS4-45909          	 823     	 47.5825 	 RUN
301 	 Q0 	 FBIS4-50278          	 824     	 47.5825 	 RUN
301 	 Q0 	 FBIS4-25262          	 825     	 47.5824 	 RUN
301 	 Q0 	 FBIS3-40286          	 826     	 47.5779 	 RUN
301 	 Q0 	 FBIS4-39254          	 827     	 47.5779 	 RUN
301 	 Q0 	 FBIS4-11651          	 828     	 47.5655 	 RUN
301 	 Q0 	 FR941205-2-00041     	 829     	 47.5625 	 RUN
301 	 Q0 	 FR940503-2-00170     	 830     	 47.5519 	 RUN
301 	 Q0 	 FR941006-2-00153     	 831     	 47.5513 	 RUN
301 	 Q0 	 FR940627-2-00043     	 832     	 47.5475 	 RUN
301 	 Q0 	 FBIS4-45369          	 833     	 47.5302 	 RUN
301 	 Q0 	 FBIS4-41659          	 834     	 47.5274 	 RUN
301 	 Q0 	 FBIS3-40493          	 835     	 47.5267 	 RUN
301 	 Q0 	 FBIS3-49407          	 836     	 47.5251 	 RUN
301 	 Q0 	 FR940627-0-00257     	 837     	 47.5219 	 RUN
301 	 Q0 	 FBIS4-55270          	 838     	 47.5133 	 RUN
301 	 Q0 	 FBIS4-57469          	 839     	 47.5070 	 RUN
301 	 Q0 	 FBIS4-2511           	 840     	 47.5054 	 RUN
301 	 Q0 	 FR940207-2-00127     	 841     	 47.5031 	 RUN
301 	 Q0 	 FR940207-2-00135     	 842     	 47.5031 	 RUN
301 	 Q0 	 FBIS3-21356          	 843     	 47.5018 	 RUN
301 	 Q0 	 FBIS3-42612          	 844     	 47.4883 	 RUN
301 	 Q0 	 FBIS3-2293           	 845     	 47.4846 	 RUN
301 	 Q0 	 FBIS4-22524          	 846     	 47.4692 	 RUN
301 	 Q0 	 FBIS3-53728    
